sentence_id	article_id	topic_id	topic	title	publication	url	sentence
20	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Eleven people have been killed, officials say, in a gun attack on a synagogue in the US city of Pittsburgh, Pennsylvania.
21	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Hundreds of people - from the neighbourhood and also all across Pittsburgh - later gathered for an interfaith vigil for the victims of the attack in Squirrel Hill.
22	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	On Saturday morning, worshippers had gathered at the synagogue, in the Squirrel Hill neighbourhood, for a baby naming ceremony during the Sabbath.
23	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Squirrel Hill has one of the largest Jewish populations in Pennsylvania and this would have been the synagogue's busiest day of the week.
24	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Pittsburgh's Public Safety Director Wendell Hissrich later confirmed Mr Bowers was in police custody and was being treated in hospital.
25	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Pittsburgh FBI's special agent in charge of the investigation, Bob Jones, told a press conference that Mr Bowers did not appear to be known to authorities prior to events on Saturday.
26	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Mr Bowers is receiving treatment for what has been described as multiple gunshot wounds.
27	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Mr Trump has also said that the incident had "little to do" with US gun laws.
28	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	Former US President Barack Obama voiced a different position on the ongoing gun law debate, tweeting: "We have to stop making it so easy for those who want to harm the innocent to get their hands on a gun.
29	21	3	Synagogue shooting	Pittsburgh shooting: Multiple casualties at Squirrel Hill synagogue	BBC	https://www.bbc.com/news/world-us-canada-46002549?intlink_from_url=https://www.bbc.com/news/topics/c28q43x9qmzt/pittsburgh-synagogue-shooting&link_location=live-reporting-story	The BBC's Dan Johnson in Washington says the shootings come at a tense time in the US, after a week in which mail bombs were sent to critics of Mr Trump, ahead of crucial mid-term elections next month.
30	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	The man accused of killing 11 Jews in an anti-Semitic attack at a Pittsburgh synagogue was charged in a 44-count indictment that includes federal hate crimes.
31	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	Suspect Robert Bowers, 46, "made statements indicating his desire to 'kill Jews'" in the shooting attack on Saturday, the Department of Justice said in its indictment Wednesday.
32	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	The charges include 11 counts of obstruction of free exercise of religious beliefs resulting in death and 11 counts of use and discharge of a firearm to commit murder during and in relation to a crime of violence.
33	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	Grieving family, friends and neighbors of the 11 people gunned down at the Tree of Life synagogue meanwhile continued Wednesday with a series of funerals.
34	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	Friends and family gathered at separate funerals to remember Joyce Fienberg, 75, Irving Younger, 69, and Melvin Wax, 88, who were among the 11 worshippers gunned down.
35	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	Melvin Wax, a retired accountant, was a fixture of the Tree of Life congregation, friend Myron Snider told The Associated Press.
36	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	Snider recalled that when he recently spent six weeks in the hospital for pneumonia, Wax "called my wife to get my phone number in the hospital so he could talk to me.
37	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	Irving Younger, a former small-business owner and youth baseball coach, was a regular volunteer and worshipper at the synagogue, where he would come early and stay late, The Pittsburgh Post-Gazette reported.
38	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	President Donald Trump and the first lady, joined by the president's son-in-law Jared Kushner and daughter Ivanka Trump, visited the synagogue Tuesday afternoon.
39	22	3	Synagogue shooting	Pittsburgh synagogue shooting suspect who allegedly stated aim to 'kill Jews' charged with federal hate crimes	ABC News	https://abcnews.go.com/US/pittsburgh-synagogue-shooting-victims-joyce-fienberg-melvin-wax/story?id=58872459	After visiting the synagogue, the president and first lady went to a hospital where they met police officers who were wounded in the attack and medical staff.
40	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	A gunman who's believed to have spewed anti-Semitic slurs and rhetoric on social media barged into a Pittsburgh synagogue on Saturday and opened fire, killing 11 people in one of the deadliest attacks on Jews in US history.
41	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	The 20-minute attack at Tree of Life Congregation in the Squirrel Hill neighborhood left six others wounded, including four police officers who dashed to the scene, authorities said.
42	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	The killings also immediately reignited the longstanding national debate about guns: President Donald Trump said the outcome might have been different if the synagogue "had some kind of protection" from an armed guard, while Pennsylvania's Democratic Gov.
43	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	The Pennsylvania attorney general's office said it was told by victims that a brit milah - a ritual circumcision ceremony at which a baby boy also receives his Hebrew name - was also taking place, though law enforcement officials later said no children were among the dead or wounded.
44	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	The survivors included Daniel Leger, 70, a nurse and hospital chaplain who was in critical condition after undergoing surgery, his brother, Paul Leger, told the Pittsburgh Post-Gazette.
45	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	Bob Jones, head of the FBI's Pittsburgh office, said that worshippers "were brutally murdered by a gunman targeting them simply because of their faith," though he cautioned the shooter's full motive was not yet known.
46	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	Jonathan Greenblatt, chief executive officer of the Anti-Defamation League, said the group believes Saturday's attack was the deadliest on the Jewish community in US history.
47	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	"Our hearts break for the families of those killed and injured at the Tree of Life Synagogue, and for the entire Jewish community of Pittsburgh," Greenblatt said.
48	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	The synagogue is located in the tree-lined residential neighborhood of Squirrel Hill, about 10 minutes from downtown Pittsburgh and the hub of Pittsburgh's Jewish community.
49	23	3	Synagogue shooting	Pittsburgh Shooter Kills 11 in Worst Synagogue Attack in U.S.	Bloomberg	https://www.bloomberg.com/news/articles/2018-10-27/pittsburgh-police-report-active-shooter-near-synagogue	Eisenberg, the former synagogue president, said officials at Tree of Life had not gotten any threats that he knew of before the shooting.
50	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	Eight people are reportedly dead and more wounded after a gunman opened fire at a synagogue in Pittsburgh on Saturday morning.
51	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	Police spokesman Chris Togneri said that a suspect is in custody after being taken to the hospital, adding that there are "multiple casualties inside the synagogue."
52	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	Multiple law enforcement sources told local CBS affiliate KDKA and CNN that the gunman had been identified as Robert Bowers, 46.
53	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	KDKA reported that eight people had been killed and others were wounded, including the officers who exchanged gunfire with the gunman.
54	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	Tom Wolf (D) wrote on Twitter that he was heading to the synagogue in Squirrel Hill, adding state police were assisting local law enforcement.
55	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	"I heard the police did an incredible job, and as you know, numerous police were badly injured.
56	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	Police sources told KDKA that the suspected shooter made an anti-Semitic remark upon beginning the attack, shouting "all Jews must die" as he entered the building and opened fire.
57	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	Police had rushed to the Tree of Life Congregation Synagogue, where attendees had gathered for a Saturday service.
58	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	At a press conference Saturday afternoon, Togneri would not confirm the status of the package, but noted that no other potential packages or explosives were being investigated currently by police.
59	24	3	Synagogue shooting	Multiple people killed in shooting at Pittsburgh synagogue	The Hill	https://thehill.com/homenews/state-watch/413463-multiple-shot-killed-by-gunman-at-pittsburgh-synagogue	"From Carnegie Mellon University Police Department: A police operation is occurring at the corner of Shady & Wilkins Avenue.
60	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	Eleven people were killed Saturday morning during a mass-shooting at The Tree of Life Synagogue in Pittsburgh, Pennsylvania, that ended in the arrest of a single suspect, Robert Bowers, and the recovery of multiple weapons.
61	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	"Anyone who does a thing like this to innocent people _ they should really pay the ultimate price," Mr Trump told reporters prior to heading to a farming event in Indiana.
62	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	The rampage unfolded during morning services, turning the Jewish house of worship into a gruesome crime scene the city's public safety director, Wendell Hissrich, compared to a "plane crash."
63	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	"This is the most horrific crime scene I've seen in 22 years," echoed Bob Jones, FBI special agent in charge at the bureau's Pittsburgh office, adding that 11 people were "brutally murdered by a gunman simply targeting them because of their faith."
64	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	The Tree of Life Synagogue reported an active shooting situation at 9:54 am Saturday morning, and law enforcement officers were dispatched within seconds, Mr Hissrich said at a press conference.
65	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	Law enforcement officials engaged the suspect upon arriving, and two police officers and two SWAT officers were among the six victims who suffered non-fatal injuries, Mr Hissrich added.
66	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	Police arrested the suspect around 20 minutes after the first shots were fired and subsequently recovered weapons including an assault rifle and three handguns, Mr Jones told reporters.
67	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	Mr Bowers was not known to law enforcement prior to the incident, and authorities suspect he acted alone, the FBI agent added.
68	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	Located in the Squirrel Hill neighborhood of eastern Pittsburgh, Pennsylvania's second largest city, The Tree of Life Synagogue hosts weekly services every Saturday morning, according to its website.
69	25	3	Synagogue shooting	Eleven dead, six wounded in Pittsburgh synagogue shooting; suspect in custody	The Washington Times	https://www.washingtontimes.com/news/2018/oct/27/shooting-mass-casualties-reported-tree-life-synago/	An internet account allegedly operated by Mr Bowers on Gab, a social media platform, made multiple anti-Semitic comments prior to the rampage, including as recently as Saturday morning.
70	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	A gunman screaming "All Jews must die!"
71	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	burst into a Pittsburgh synagogue during Sabbath services, shooting and killing at least 11 people and wounding a half-dozen more, including four police officers, before surrendering.
72	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	The conservative Tree of Life Synagogue had been packed with three separate congregations attending Saturday morning services when the bloodbath began at around 10 am  Congregants told MSNBC that a bris, or circumcision ceremony had been in progress.
73	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	Pennsylvania's Attorney General Josh Shapiro said the shooting happened during the portion of the ceremony when the child is given a Hebrew name.
74	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	The suspect - identified by CBS affiliate KDKA as 46-year-old Robert Bowers, a bearded, heavyset resident of Pittsburgh - was armed with an AR-15-style assault rifle and two handguns, according to multiple reports.
75	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	The gunfire sent congregants scattering, with many calling police after barricading themselves inside the building, located in the city's Jewish enclave Squirrel Hill.
76	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	The investigation will be led by the FBI in Philadelphia, and the shooting has been classified a federal hate crime, he said.
77	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	"HIAS likes to bring invaders in that kill our people," he posted hours before the shooting.
78	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	President Trump decried the shooting, calling the gunman, "A madman, a wacko" and "a maniac."
79	26	3	Synagogue shooting	Synagogue shooter screamed 'All Jews must die' before opening fire	The New York Post	https://nypost.com/2018/10/27/shooter-screamed-all-jews-must-die-before-opening-fire-at-pittsburgh-synagogue/	Vice President Mike Pence called for the death penalty, saying, "What happened in Pittsburgh today was not just criminal - it was evil."
